time,balance,equity,position,entry_price,exit_price,units,atr,pip_value,risk_per_trade,profit
2024-07-02 16:00:00,16000.0,15978.145779141081,LONG,3489.5,0.0,3.2469114751205144,92.31802760558853,0.1,176.0,0.0
2024-07-02 17:00:00,15978.145779141081,15978.145779141081,NONE,0.0,3461.25,0.0,93.22388277661791,0.1,176.0,-21.854220858919604
2024-07-05 19:00:00,15978.145779141081,16021.34163768484,LONG,2973.38,0.0,1.7646501123547644,142.99890753651994,0.1,175.97814577914107,0.0
2024-07-05 21:00:00,15990.72045503654,15990.72045503654,NONE,0.0,3074.65,0.0,139.32783353914218,0.1,175.97814577914107,12.574675895459384
2024-07-06 13:00:00,15990.72045503654,16079.83223036013,LONG,3000.0,0.0,3.4308033499582367,81.66257519952053,0.1,175.99072045503655,0.0
2024-07-06 21:00:00,16088.48946241877,16088.48946241877,NONE,0.0,3066.69,0.0,87.5506846566367,0.1,175.99072045503655,97.76900738222953
2024-07-07 05:00:00,16088.48946241877,15993.46786784958,LONG,3098.99,0.0,2.910090879703388,94.13368362905237,0.1,176.08848946241878,0.0
2024-07-07 13:00:00,16061.028620865618,16061.028620865618,NONE,0.0,3079.0,0.0,91.13368420041516,0.1,176.08848946241878,-27.46084155315164
2024-07-08 10:00:00,16061.028620865618,16061.348249699717,LONG,3067.5,0.0,2.8016380534041616,96.7031725165056,0.1,176.0610286208656,0.0
2024-07-08 17:00:00,16016.963121681281,16016.963121681281,NONE,0.0,3058.0,0.0,98.36427692467068,0.1,176.0610286208656,-44.06549918433698
2024-07-09 00:00:00,16016.963121681281,15976.448322132184,LONG,3029.67,0.0,3.017444162830425,86.8725624337504,0.1,176.01696312168127,0.0
2024-07-09 01:00:00,15976.448322132184,15976.448322132184,NONE,0.0,2989.54,0.0,85.41523654562536,0.1,176.01696312168127,-40.51479954909731
2024-07-09 05:00:00,15976.448322132184,15982.944805386118,LONG,3050.0,0.0,3.3088754706700096,80.05829396552492,0.1,175.97644832213217,0.0
2024-07-09 13:00:00,16004.832637407875,16004.832637407875,NONE,0.0,2903.23,0.0,110.8196369064466,0.1,175.97644832213217,28.384315275690383
2024-07-09 21:00:00,16004.832637407875,16030.042301071111,LONG,3029.77,0.0,2.636474028687531,100.12087713291314,0.1,176.00483263740787,0.0
2024-07-10 05:00:00,15996.11068562775,15996.11068562775,NONE,0.0,3033.1,0.0,91.30603734522718,0.1,176.00483263740787,-8.721951780125655
2024-07-10 12:00:00,15996.11068562775,15990.553964250626,LONG,3073.0,0.0,3.409604237002923,77.7884868014597,0.1,175.99611068562774,0.0
2024-07-10 21:00:00,16021.440432866466,16021.440432866466,NONE,0.0,3099.7,0.0,53.21434037637857,0.1,175.99611068562774,25.329747238716806
2024-07-11 05:00:00,16021.440432866466,16052.506435959987,LONG,3088.71,0.0,4.604653916105499,64.17327592509443,0.1,176.02144043286646,0.0
2024-07-12 01:00:00,16072.01331906357,16072.01331906357,NONE,0.0,3105.27,0.0,145.0316581630969,0.1,176.02144043286646,50.57288619710454
2024-07-12 17:00:00,16072.01331906357,16072.01331906357,LONG,3020.0,0.0,2.2558924509631026,121.00700605615654,0.1,176.07201331906356,0.0
2024-07-12 21:00:00,16079.465929264243,16079.465929264243,NONE,0.0,3120.0,0.0,115.36110162353927,0.1,176.07201331906356,7.452610200672985
2024-07-13 06:00:00,16079.465929264243,16015.33249443058,LONG,3110.0,0.0,2.429053844324988,112.3802370834939,0.1,176.07946592926425,0.0
2024-07-13 09:00:00,16084.920974792081,16084.920974792081,NONE,0.0,3013.0,0.0,111.05024448703936,0.1,176.07946592926425,5.455045527839241
2024-07-13 13:00:00,16084.920974792081,16006.946156106822,LONG,3124.99,0.0,2.5153683980372525,108.63672877952753,0.1,176.08492097479208,0.0
2024-07-13 21:00:00,16105.684139512154,16105.684139512154,NONE,0.0,3149.01,0.0,92.98155336916622,0.1,176.08492097479208,20.76316472007283
2024-07-14 08:00:00,16105.684139512154,16103.345403413377,SHORT,3104.05,0.0,2.4632044267461337,112.74408655341448,0.1,176.10568413951216,0.0
2024-07-14 09:00:00,16103.345403413377,16103.345403413377,NONE,0.0,3230.0,0.0,114.18808037102772,0.1,176.10568413951216,-2.338736098777163
2024-07-14 10:00:00,16103.345403413377,16076.793587035601,LONG,3230.0,0.0,2.4906881865637662,114.74536034452572,0.1,176.10334540341339,0.0
2024-07-14 17:00:00,16076.423342125203,16076.423342125203,NONE,0.0,3129.42,0.0,107.59129708618353,0.1,176.10334540341339,-26.922061288175225
2024-07-14 22:00:00,16076.423342125203,16070.344264750565,LONG,3157.32,0.0,2.9882411373663476,90.60314132322158,0.1,176.0764233421252,0.0
