symbol,type,entry_time,exit_time,entry_price,exit_price,units,pips,profit
GBPUSD,LONG,2025-02-27 12:00:00,2025-02-27 12:00:00,1.26626,1.26791,1.3333333333333333,16.500000000001513,220.00000000002018
GBPUSD,SHORT,2025-02-28 12:00:00,2025-02-28 12:00:00,1.26727,1.25928,1.3333333333333333,79.89999999999941,1065.3333333333253
GBPUSD,SHORT,2025-02-28 20:00:00,2025-02-28 20:00:00,1.25921,1.2562,1.3333333333333333,30.09999999999957,401.3333333333276
GBPUSD,LONG,2025-03-04 00:00:00,2025-03-04 00:00:00,1.26036,1.27,1.3333333333333333,96.40000000000093,1285.3333333333455
GBPUSD,LONG,2025-03-06 08:00:00,2025-03-06 08:00:00,1.27162,1.28993,1.3333333333333333,183.10000000000048,2441.3333333333394
GBPUSD,LONG,2025-03-06 20:00:00,2025-03-06 20:00:00,1.28938,1.2885499999999999,1.3333333333333333,-8.300000000001084,-110.66666666668112
GBPUSD,LONG,2025-03-07 16:00:00,2025-03-07 16:00:00,1.28972,1.2919800000000001,1.3333333333333333,22.600000000001508,301.33333333335344
GBPUSD,LONG,2025-03-10 20:00:00,2025-03-10 20:00:00,1.2909,1.28775,1.3333333333333333,-31.49999999999986,-419.9999999999982
GBPUSD,LONG,2025-03-12 00:00:00,2025-03-12 00:00:00,1.28939,1.2942,1.3333333333333333,48.09999999999981,641.3333333333308
GBPUSD,LONG,2025-03-13 00:00:00,2025-03-13 00:00:00,1.2931300000000001,1.29613,1.3333333333333333,29.999999999998916,399.9999999999855
