time,balance,equity,position,entry_price,exit_price,units,atr,pip_value,risk_per_unit_in_pips,highest_win,highest_loss,profit
2025-01-27 09:00:00,20728.20348093253,20902.725428021407,SHORT,155.993,0.0,2.495888,0.3035433319226861,6.415026558209951,10,1325.385394710588,-71.97919970209918,0.0
2025-01-27 21:00:00,23251.047627295993,23251.047627295993,NONE,0.0,154.547,0.0,0.3888638703490224,6.475341898052218,0,2522.8457625362735,-71.97919970209918,2522.8457625362735
2025-01-28 11:00:00,23251.046027295994,23706.27620053608,SHORT,155.733,0.0,2.491728,0.3477189123873563,6.4329780185141106,10,2522.8457625362735,-71.97919970209918,0.0
2025-01-28 17:00:00,23960.25730436422,23960.25730436422,NONE,0.0,155.715,0.0,0.357107456791693,6.439523217700962,0,2522.8457625362735,-71.97919970209918,709.2128816222564
2025-01-28 18:00:00,23960.25570436422,23867.421125771554,LONG,155.715,0.0,2.49144,0.3443140670208576,6.424381813859961,10,2522.8457625362735,-71.97919970209918,0.0
2025-01-29 05:00:00,23816.17082633048,23816.17082633048,NONE,0.0,155.426,0.0,0.24700796984907286,6.42570281124498,0,2522.8457625362735,-144.08327710843918,-144.08327710843918
2025-01-30 15:00:00,23816.16922633048,24210.3983357393,SHORT,154.155,0.0,2.46648,0.28449460445935165,6.497345834226719,10,2522.8457625362735,-144.08327710843918,0.0
2025-01-30 21:00:00,23456.69230802501,23456.69230802501,NONE,0.0,154.111,0.0,0.2891366077877642,6.477522995206633,0,2522.8457625362735,-359.4753206373792,-359.4753206373792
2025-01-30 23:00:00,23456.69070802501,23475.8892145202,LONG,154.256,0.0,2.468096,0.2998167689598584,6.482225737029066,10,2522.8457625362735,-359.4753206373792,0.0
2025-01-31 01:00:00,23344.638259621144,23344.638259621144,NONE,0.0,154.089,0.0,0.30059200997049207,6.485673148016033,0,2522.8457625362735,-359.4753206373792,-112.05084767746953
2025-01-31 05:00:00,23344.636659621145,23635.493312337585,LONG,154.176,0.0,2.4668159999999997,0.30627099116949263,6.478446209461123,10,2522.8457625362735,-359.4753206373792,0.0
2025-01-31 21:00:00,24877.450993244966,24877.450993244966,NONE,0.0,155.142,0.0,0.28456557881914674,6.445790898543252,0,2522.8457625362735,-359.4753206373792,1532.8159236818335
2025-02-04 00:00:00,24877.449393244966,24891.84855592205,LONG,154.77,0.0,2.4763200000000003,0.32734838293133767,6.46082478889255,10,2522.8457625362735,-359.4753206373792,0.0
2025-02-04 17:00:00,25291.15547641648,25291.15547641648,NONE,0.0,154.677,0.0,0.2867404755441982,6.45040605306104,0,2522.8457625362735,-359.4753206373792,413.7076804984652
2025-02-06 00:00:00,25291.15387641648,25380.78677137762,SHORT,152.59,0.0,2.44144,0.27848144861293733,6.5559154024676465,10,2522.8457625362735,-359.4753206373792,0.0
2025-02-06 09:00:00,25331.158830737597,25331.158830737597,NONE,0.0,152.584,0.0,0.28581414289100643,6.554583292367188,0,2522.8457625362735,-359.4753206373792,40.00655458330147
2025-02-06 13:00:00,25331.157230737597,25494.46643615379,SHORT,152.534,0.0,2.440544,0.27330046686562914,6.560302298729926,10,2522.8457625362735,-359.4753206373792,0.0
2025-02-07 05:00:00,26823.42463755653,26823.42463755653,NONE,0.0,151.584,0.0,0.2869854795247461,6.596001503888343,0,2522.8457625362735,-359.4753206373792,1492.2690166021237
2025-02-07 12:00:00,26823.42303755653,27321.59929332434,LONG,151.826,0.0,2.429216,0.26134457108751136,6.572979794660111,10,2522.8457625362735,-359.4753206373792,0.0
2025-02-07 17:00:00,26358.533460679762,26358.533460679762,NONE,0.0,151.386,0.0,0.3383403805572009,6.5990919649456234,0,2522.8457625362735,-464.88797381479026,-464.88797381479026
2025-02-10 08:00:00,26358.531860679763,26265.69642544204,LONG,151.952,0.0,2.4312320000000005,0.3037203696181395,6.583538520283882,10,2522.8457625362735,-464.88797381479026,0.0
2025-02-10 13:00:00,26580.727004881606,26580.727004881606,NONE,0.0,152.125,0.0,0.29367422092846035,6.575011013143446,0,2522.8457625362735,-464.88797381479026,222.19674273956008
2025-02-11 04:00:00,26580.725404881607,26503.901147462377,LONG,152.018,0.0,2.4322880000000002,0.2156244676223547,6.580246101204185,10,2522.8457625362735,-464.88797381479026,0.0
2025-02-11 05:00:00,26503.899546957015,26503.899546957015,NONE,0.0,151.982,0.0,0.20950843422075763,6.580246101204185,0,2522.8457625362735,-464.88797381479026,-76.8242574192304
2025-02-12 02:00:00,26503.897946957015,27166.099111539086,LONG,152.773,0.0,2.444368,0.233070463645801,6.527926469436249,10,2522.8457625362735,-464.88797381479026,0.0
2025-02-12 21:00:00,29027.96082803392,29027.96082803392,NONE,0.0,154.429,0.0,0.2941322282877042,6.4780684990963096,0,2524.064464555239,-464.88797381479026,2524.064464555239
2025-02-17 22:00:00,29027.95922803392,29035.958963841844,LONG,151.4,0.0,2.4224,0.162695025443416,6.604801690829233,10,2524.064464555239,-464.88797381479026,0.0
2025-02-18 13:00:00,29615.329937010774,29615.329937010774,NONE,0.0,151.786,0.0,0.19182638799611731,6.589004269674767,0,2524.064464555239,-464.88797381479026,587.3723050972458
2025-02-18 17:00:00,29615.328337010775,29365.471585832103,LONG,151.811,0.0,2.4289760000000005,0.19455199571941725,6.5939138175464045,10,2524.064464555239,-464.88797381479026,0.0
2025-02-19 05:00:00,29966.817369526507,29966.817369526507,NONE,0.0,151.893,0.0,0.20974416621997127,6.577605883010701,0,2524.064464555239,-464.88797381479026,351.4906302004179
2025-02-19 16:00:00,29966.815769526507,30545.79359752398,SHORT,151.696,0.0,2.427136,0.21829890392833143,6.607856741665841,10,2524.064464555239,-464.88797381479026,0.0
2025-02-19 17:00:00,30545.791993707284,30545.791993707284,NONE,0.0,151.419,0.0,0.22120612507630674,6.607856741665841,0,2524.064464555239,-464.88797381479026,578.977827997473
2025-02-19 19:00:00,30545.790393707284,30604.975955729824,LONG,151.674,0.0,2.4267840000000005,0.2183256894790589,6.591479853141828,10,2524.064464555239,-464.88797381479026,0.0
2025-02-19 21:00:00,30496.17865377599,30496.17865377599,NONE,0.0,151.526,0.0,0.22209204858143378,6.59443561522787,0,2524.064464555239,-464.88797381479026,-49.61013960421144
2025-02-21 03:00:00,30496.17705377599,31310.998173060834,LONG,149.835,0.0,2.39736,0.29512278994222896,6.651324278663882,10,2524.064464555239,-464.88797381479026,0.0
2025-02-21 17:00:00,30433.75920726471,30433.75920726471,NONE,0.0,149.553,0.0,0.30260975271890095,6.675745680792545,0,2524.064464555239,-464.88797381479026,-62.41624609471389
2025-02-24 19:00:00,30433.75760726471,30448.156740838742,LONG,149.571,0.0,2.393136,0.28062151189285744,6.6853857467575875,10,2524.064464555239,-464.88797381479026,0.0
2025-02-24 21:00:00,30467.351290659564,30467.351290659564,NONE,0.0,149.677,0.0,0.27209201790761806,6.684849457190223,0,2524.064464555239,-464.88797381479026,33.59528317024701
2025-02-25 00:00:00,30467.349690659565,30478.55021436667,SHORT,149.709,0.0,2.3953439999999997,0.2447843160871121,6.679937475785227,10,2524.064464555239,-464.88797381479026,0.0
2025-02-25 01:00:00,30478.548614291856,30478.548614291856,NONE,0.0,149.915,0.0,0.2435854363666047,6.679937475785227,0,2524.064464555239,-464.88797381479026,11.200523707106106
2025-02-25 08:00:00,30478.547014291857,30556.921363438818,LONG,149.716,0.0,2.3954560000000003,0.2525579409712272,6.677127499749608,10,2524.064464555239,-464.88797381479026,0.0
2025-02-25 09:00:00,30556.919763962305,30556.919763962305,NONE,0.0,149.281,0.0,0.2764466594732816,6.677127499749608,0,2524.064464555239,-464.88797381479026,78.37434914696207
2025-02-26 04:00:00,30556.918163962306,30938.706692380336,LONG,149.226,0.0,2.3876160000000004,0.3082452572425828,6.690529555414311,10,2524.064464555239,-464.88797381479026,0.0
2025-02-26 17:00:00,31258.84689352279,31258.84689352279,NONE,0.0,149.489,0.0,0.2983995967181955,6.6815442385044035,0,2524.064464555239,-464.88797381479026,701.9303248566774
2025-02-27 03:00:00,31258.84529352279,31613.517348476864,LONG,149.139,0.0,2.3862240000000003,0.28633394019363695,6.69518816826347,10,2524.064464555239,-464.88797381479026,0.0
2025-02-28 01:00:00,32210.23530112013,32210.23530112013,NONE,0.0,150.092,0.0,0.3044366231259005,6.678420687075921,0,2524.064464555239,-464.88797381479026,951.3916012181121
2025-02-28 05:00:00,32210.23370112013,32331.7719273708,LONG,149.528,0.0,2.392448,0.33012313601360826,6.684313253656319,10,2524.064464555239,-464.88797381479026,0.0
2025-02-28 21:00:00,33488.16929095323,33488.16929095323,NONE,0.0,150.543,0.0,0.35190708799515635,6.651987946597841,0,2524.064464555239,-464.88797381479026,1277.9371812866232
2025-03-04 20:00:00,33488.167690953225,32927.88980288111,SHORT,148.745,0.0,2.37992,0.39654109489111855,6.707088050651929,10,2524.064464555239,-464.88797381479026,0.0
2025-03-04 21:00:00,32927.88820664781,32927.88820664781,NONE,0.0,149.319,0.0,0.3910024452560378,6.707088050651929,0,2524.064464555239,-560.2778880721131,-560.2778880721131
2025-03-05 05:00:00,32927.88660664781,32699.304770038307,SHORT,149.829,0.0,2.3972640000000003,0.38882905220125785,6.667911343450777,10,2524.064464555239,-560.2778880721131,0.0
2025-03-06 01:00:00,34579.181734961574,34579.181734961574,NONE,0.0,148.885,0.0,0.34372376535401933,6.720249455659794,0,2524.064464555239,-560.2778880721131,1651.2967393349736
2025-03-06 02:00:00,34579.18013496157,35008.80390636563,LONG,148.885,0.0,2.3821600000000003,0.35110063925730384,6.704479933491559,10,2524.064464555239,-560.2778880721131,0.0
2025-03-06 09:00:00,34419.07099616399,34419.07099616399,NONE,0.0,148.371,0.0,0.32566451054646517,6.7211076385388315,0,2524.064464555239,-560.2778880721131,-160.10753772220755
2025-03-06 17:00:00,34419.069396163984,35484.63869978856,LONG,147.57,0.0,2.3611199999999997,0.37535999022422445,6.74586309945426,10,2524.064464555239,-560.2778880721131,0.0
2025-03-07 01:00:00,34995.2582672458,34995.2582672458,NONE,0.0,148.151,0.0,0.338286390814079,6.759908335642968,0,2524.064464555239,-560.2778880721131,576.1904671772944
2025-03-07 03:00:00,34995.2566672458,35088.09305866453,SHORT,147.961,0.0,2.3673760000000006,0.3469051022835679,6.761188075968709,10,2524.064464555239,-560.2778880721131,0.0
2025-03-07 17:00:00,35711.01257588157,35711.01257588157,NONE,0.0,147.52,0.0,0.3903969937679744,6.7789716300037295,0,2524.064464555239,-560.2778880721131,715.7575134732488
2025-03-07 20:00:00,35711.01097588157,36494.00432493787,LONG,147.488,0.0,2.3598079999999997,0.4364301003309903,6.757715621811203,10,2524.064464555239,-560.2778880721131,0.0
2025-03-07 21:00:00,36494.002730246735,36494.002730246735,NONE,0.0,148.033,0.0,0.42954223602163405,6.757715621811203,0,2524.064464555239,-560.2778880721131,782.993349056307
2025-03-10 17:00:00,36494.00113024673,36011.41345829516,LONG,147.072,0.0,2.353152,0.3539182361228913,6.813335059378216,10,2524.064464555239,-560.2778880721131,0.0
2025-03-11 01:00:00,36578.76898264979,36578.76898264979,NONE,0.0,146.992,0.0,0.31325013568034976,6.796941376380628,0,2524.064464555239,-560.2778880721131,84.76945182667363
2025-03-11 12:00:00,36578.767382649785,36714.68894222986,LONG,147.288,0.0,2.3566080000000005,0.33950689149496893,6.785503450428505,10,2524.064464555239,-560.2778880721131,0.0
2025-03-12 17:00:00,38819.65274760249,38819.65274760249,NONE,0.0,148.322,0.0,0.3747316207517525,6.724859114201558,0,2524.064464555239,-560.2778880721131,2240.8869497383835
2025-03-13 16:00:00,38819.65114760249,38662.74739908783,LONG,148.21,0.0,2.37136,0.2870337654613694,6.75164740196608,10,2524.064464555239,-560.2778880721131,0.0
2025-03-13 17:00:00,38662.74579802917,38662.74579802917,NONE,0.0,147.881,0.0,0.2904599250712701,6.75164740196608,0,2524.064464555239,-560.2778880721131,-156.9037485146587
2025-03-14 02:00:00,38662.74419802917,38613.13380251838,LONG,147.941,0.0,2.367056,0.24335804972774372,6.760868095463458,10,2524.064464555239,-560.2778880721131,0.0
