time,balance,equity,position,entry_price,exit_price,units,atr,pip_value,risk_per_unit_in_pips,highest_win,highest_loss,profit
2025-01-24 01:00:00,18350.377600000054,18350.377600000054,NONE,0.0,1.23538,0.0,0.0016751802202725988,10,0,1470.400000000005,-44.80000000000928,535.9999999999943
2025-01-24 11:00:00,18350.376000000055,18726.376000000066,LONG,1.24043,0.0,1.6,0.002076584710404782,10,10,1470.400000000005,-44.80000000000928,0.0
2025-01-24 21:00:00,19577.574400000067,19577.574400000067,NONE,0.0,1.2483,0.0,0.0021014969817835555,10,0,1470.400000000005,-44.80000000000928,1227.2000000000105
2025-01-27 09:00:00,19577.572800000067,19209.57280000007,LONG,1.24522,0.0,1.6,0.0016885152655972957,10,10,1470.400000000005,-44.80000000000928,0.0
2025-01-27 17:00:00,20351.97120000006,20351.97120000006,NONE,0.0,1.24734,0.0,0.0021150125300598357,10,0,1470.400000000005,-44.80000000000928,774.3999999999928
2025-01-28 01:00:00,20351.969600000062,21022.36960000005,SHORT,1.24929,0.0,1.6,0.0021251030241071,10,10,1470.400000000005,-44.80000000000928,0.0
2025-01-28 21:00:00,21358.368000000082,21358.368000000082,NONE,0.0,1.24439,0.0,0.0018215217008764933,10,0,1470.400000000005,-44.80000000000928,1006.4000000000206
2025-01-29 02:00:00,21358.366400000083,21307.166400000104,LONG,1.24406,0.0,1.6,0.001501457701559518,10,10,1470.400000000005,-44.80000000000928,0.0
2025-01-29 09:00:00,21612.76480000008,21612.76480000008,NONE,0.0,1.24486,0.0,0.001304571019772651,10,0,1470.400000000005,-44.80000000000928,254.39999999999685
2025-01-29 10:00:00,21612.76320000008,21769.563200000077,SHORT,1.24486,0.0,1.6,0.0013778159469317592,10,10,1470.400000000005,-44.80000000000928,0.0
2025-01-29 17:00:00,22270.36160000009,22270.36160000009,NONE,0.0,1.24339,0.0,0.001812007221000072,10,0,1470.400000000005,-44.80000000000928,657.6000000000092
2025-01-30 00:00:00,22270.36000000009,22270.36000000009,LONG,1.24491,0.0,1.6,0.0019711995015462553,10,10,1470.400000000005,-44.80000000000928,0.0
2025-01-30 09:00:00,22139.158400000084,22139.158400000084,NONE,0.0,1.2451699999999999,0.0,0.0015608469357016555,10,0,1470.400000000005,-131.20000000000687,-131.20000000000687
2025-01-30 15:00:00,22139.156800000084,22612.75680000006,LONG,1.24377,0.0,1.6,0.0018249383198204012,10,10,1470.400000000005,-131.20000000000687,0.0
2025-01-30 21:00:00,22423.955200000066,22423.955200000066,NONE,0.0,1.24592,0.0,0.0017358336710992586,10,0,1470.400000000005,-131.20000000000687,284.79999999998284
2025-01-31 07:00:00,22423.953600000066,22419.15360000007,LONG,1.24211,0.0,1.6,0.0016809369863615858,10,10,1470.400000000005,-131.20000000000687,0.0
2025-01-31 13:00:00,22345.55200000005,22345.55200000005,NONE,0.0,1.24091,0.0,0.00168808201251752,10,0,1470.400000000005,-131.20000000000687,-78.40000000001623
2025-01-31 18:00:00,22345.55040000005,22676.750400000055,LONG,1.24252,0.0,1.6,0.0020812258744006763,10,10,1470.400000000005,-131.20000000000687,0.0
2025-01-31 21:00:00,21889.548800000048,21889.548800000048,NONE,0.0,1.24003,0.0,0.0025175959351524326,10,0,1470.400000000005,-456.00000000000307,-456.00000000000307
2025-02-04 09:00:00,21889.547200000048,21975.947200000046,LONG,1.241,0.0,1.6,0.0025063644615111176,10,10,1470.400000000005,-456.00000000000307,0.0
2025-02-05 01:00:00,22974.34560000005,22974.34560000005,NONE,0.0,1.24756,0.0,0.0018865683876788722,10,0,1470.400000000005,-456.00000000000307,1084.8000000000013
2025-02-05 09:00:00,22974.344000000052,23367.944000000036,LONG,1.24767,0.0,1.6,0.0017717877079900886,10,10,1470.400000000005,-456.00000000000307,0.0
2025-02-05 17:00:00,23627.14240000003,23627.14240000003,NONE,0.0,1.25179,0.0,0.00212028700126617,10,0,1470.400000000005,-456.00000000000307,652.7999999999779
2025-02-06 05:00:00,23627.14080000003,23619.14080000005,SHORT,1.24939,0.0,1.6,0.0014496972214497433,10,10,1470.400000000005,-456.00000000000307,0.0
2025-02-06 17:00:00,25251.139200000012,25251.139200000012,NONE,0.0,1.2414,0.0,0.002302456032845996,10,0,1623.999999999981,-456.00000000000307,1623.999999999981
2025-02-07 09:00:00,25251.137600000013,25487.937600000037,LONG,1.2426599999999999,0.0,1.6,0.0015977622824765452,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-07 17:00:00,25791.936000000038,25791.936000000038,NONE,0.0,1.24244,0.0,0.002483539267573477,10,0,1623.999999999981,-456.00000000000307,540.8000000000256
2025-02-10 12:00:00,25791.93440000004,25847.93440000005,LONG,1.24088,0.0,1.6,0.0018783059949284819,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-10 13:00:00,25847.93280000005,25847.93280000005,NONE,0.0,1.2402199999999999,0.0,0.0019169984238621683,10,0,1623.999999999981,-456.00000000000307,56.000000000011596
2025-02-11 11:00:00,25847.93120000005,25974.331200000026,LONG,1.23574,0.0,1.6,0.0014839704114021665,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-12 05:00:00,27347.12960000003,27347.12960000003,NONE,0.0,1.24509,0.0,0.0013976609694712182,10,0,1623.999999999981,-456.00000000000307,1499.1999999999805
2025-02-12 18:00:00,27347.12800000003,27483.127999999997,LONG,1.24344,0.0,1.6,0.002347336238674507,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-13 01:00:00,27476.726400000025,27476.726400000025,NONE,0.0,1.24506,0.0,0.0020971939720093465,10,0,1623.999999999981,-456.00000000000307,129.59999999999638
2025-02-13 12:00:00,27476.724800000025,27513.524800000017,LONG,1.24913,0.0,1.6,0.0020611012946410287,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-13 13:00:00,27513.523200000018,27513.523200000018,NONE,0.0,1.24754,0.0,0.002161736916452374,10,0,1623.999999999981,-456.00000000000307,36.799999999992394
2025-02-13 22:00:00,27513.52160000002,27881.521600000015,LONG,1.25374,0.0,1.6,0.0026270648083122857,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-14 05:00:00,27871.92000000002,27871.92000000002,NONE,0.0,1.25586,0.0,0.001987323895850062,10,0,1623.999999999981,-456.00000000000307,358.40000000000316
2025-02-14 09:00:00,27871.91840000002,27927.91840000003,LONG,1.256,0.0,1.6,0.0017602180807312947,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-14 21:00:00,28539.11680000002,28539.11680000002,NONE,0.0,1.25953,0.0,0.0017822480670061497,10,0,1623.999999999981,-456.00000000000307,667.2000000000012
2025-02-17 13:00:00,28539.115200000022,28527.91520000002,LONG,1.26027,0.0,1.6,0.0014612257805965646,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-18 01:00:00,28811.11360000003,28811.11360000003,NONE,0.0,1.26207,0.0,0.001179043101030685,10,0,1623.999999999981,-456.00000000000307,272.00000000000557
2025-02-18 09:00:00,28811.11200000003,29019.11200000004,LONG,1.2601499999999999,0.0,1.6,0.0011955355260703682,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-18 13:00:00,28715.11040000004,28715.11040000004,NONE,0.0,1.26004,0.0,0.0012545921012103373,10,0,1623.999999999981,-456.00000000000307,-95.99999999998943
2025-02-18 19:00:00,28715.10880000004,28899.108800000038,SHORT,1.26118,0.0,1.6,0.0013944306323060188,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-18 21:00:00,28881.507200000033,28881.507200000033,NONE,0.0,1.25977,0.0,0.0013517794737740675,10,0,1623.999999999981,-456.00000000000307,166.39999999998878
2025-02-18 23:00:00,28881.505600000033,28991.90560000001,LONG,1.2606600000000001,0.0,1.6,0.001327044546264354,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-19 09:00:00,29046.30400000001,29046.30400000001,NONE,0.0,1.26181,0.0,0.0013366923145083124,10,0,1623.999999999981,-456.00000000000307,164.7999999999783
2025-02-20 00:00:00,29046.30240000001,29116.70240000001,SHORT,1.25852,0.0,1.6,0.0013737888600501061,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-20 01:00:00,29116.70080000001,29116.70080000001,NONE,0.0,1.2583199999999999,0.0,0.001330661084332237,10,0,1623.999999999981,-456.00000000000307,70.39999999999935
2025-02-20 02:00:00,29116.69920000001,29257.49920000001,LONG,1.2583199999999999,0.0,1.6,0.001322042435451374,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-21 05:00:00,30555.09760000002,30555.09760000002,NONE,0.0,1.26701,0.0,0.0013782147598705753,10,0,1623.999999999981,-456.00000000000307,1438.4000000000085
2025-02-24 19:00:00,30555.09600000002,30567.896000000033,LONG,1.26393,0.0,1.6,0.0018460932379424052,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-24 21:00:00,30619.094400000013,30619.094400000013,NONE,0.0,1.26326,0.0,0.0017921926388380987,10,0,1623.999999999981,-456.00000000000307,63.99999999999295
2025-02-25 20:00:00,30619.092800000013,30652.69280000002,LONG,1.26633,0.0,1.6,0.0016225352586804046,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-25 21:00:00,30652.69120000002,30652.69120000002,NONE,0.0,1.26694,0.0,0.0015830684544889562,10,0,1623.999999999981,-456.00000000000307,33.60000000000696
2025-02-26 00:00:00,30652.68960000002,30667.089600000043,SHORT,1.26662,0.0,1.6,0.0014473401583499335,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-26 01:00:00,30667.088000000043,30667.088000000043,NONE,0.0,1.26718,0.0,0.0014218158613249407,10,0,1623.999999999981,-456.00000000000307,14.400000000023283
2025-02-26 02:00:00,30667.086400000044,30732.686400000046,LONG,1.26718,0.0,1.6,0.0013695432998017205,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-26 05:00:00,30404.684800000065,30404.684800000065,NONE,0.0,1.2650000000000001,0.0,0.001335082590985569,10,0,1623.999999999981,-456.00000000000307,-262.3999999999782
2025-02-26 14:00:00,30404.683200000065,30316.683200000094,LONG,1.26487,0.0,1.6,0.001356937387351126,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-27 01:00:00,30809.48160000009,30809.48160000009,NONE,0.0,1.26806,0.0,0.0015897186238234546,10,0,1623.999999999981,-456.00000000000307,404.8000000000229
2025-02-27 09:00:00,30809.48000000009,30875.080000000093,LONG,1.26626,0.0,1.6,0.0013181746126585854,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-27 13:00:00,31073.478400000116,31073.478400000116,NONE,0.0,1.26727,0.0,0.0013556961972131846,10,0,1623.999999999981,-456.00000000000307,264.0000000000242
2025-02-27 14:00:00,31073.476800000117,31169.476800000106,SHORT,1.26727,0.0,1.6,0.001411717897412245,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-28 13:00:00,32351.875200000108,32351.875200000108,NONE,0.0,1.25952,0.0,0.0014364004643425306,10,0,1623.999999999981,-456.00000000000307,1278.3999999999905
2025-02-28 18:00:00,32351.873600000108,32403.073600000087,SHORT,1.25921,0.0,1.6,0.00160738705897677,10,10,1623.999999999981,-456.00000000000307,0.0
2025-02-28 21:00:00,32833.472000000096,32833.472000000096,NONE,0.0,1.25717,0.0,0.001728498312161797,10,0,1623.999999999981,-456.00000000000307,481.59999999999314
2025-03-03 07:00:00,32833.47040000009,32857.47040000011,LONG,1.26036,0.0,1.6,0.0015026337840126388,10,10,1623.999999999981,-456.00000000000307,0.0
2025-03-04 01:00:00,34375.868800000106,34375.868800000106,NONE,0.0,1.27017,0.0,0.0017803062894598543,10,0,1623.999999999981,-456.00000000000307,1542.4000000000149
2025-03-04 18:00:00,34375.8672000001,34516.6672000001,LONG,1.27162,0.0,1.6,0.0021386593797498308,10,10,1623.999999999981,-456.00000000000307,0.0
2025-03-06 09:00:00,37305.465600000105,37305.465600000105,NONE,0.0,1.29087,0.0,0.0018219180625852428,10,0,2929.6000000000076,-456.00000000000307,2929.6000000000076
2025-03-06 19:00:00,37305.4640000001,37212.6640000001,LONG,1.28938,0.0,1.6,0.002147209561970031,10,10,2929.6000000000076,-456.00000000000307,0.0
2025-03-06 21:00:00,37172.66240000008,37172.66240000008,NONE,0.0,1.28942,0.0,0.0021587164080251776,10,0,2929.6000000000076,-456.00000000000307,-132.80000000001735
2025-03-07 09:00:00,37172.66080000008,37287.86080000009,LONG,1.28972,0.0,1.6,0.0016464438855406484,10,10,2929.6000000000076,-456.00000000000307,0.0
2025-03-07 17:00:00,37534.2592000001,37534.2592000001,NONE,0.0,1.29233,0.0,0.0021331604176688846,10,0,2929.6000000000076,-456.00000000000307,361.6000000000241
2025-03-10 13:00:00,37534.2576000001,37724.6576000001,LONG,1.2909,0.0,1.6,0.0019300497557435952,10,10,2929.6000000000076,-456.00000000000307,0.0
2025-03-10 21:00:00,37030.256000000096,37030.256000000096,NONE,0.0,1.28696,0.0,0.002060834379272306,10,0,2929.6000000000076,-503.9999999999978,-503.9999999999978
2025-03-11 10:00:00,37030.25440000009,37275.054400000095,LONG,1.28939,0.0,1.6,0.0017867805433925982,10,10,2929.6000000000076,-503.9999999999978,0.0
2025-03-12 01:00:00,37799.85280000009,37799.85280000009,NONE,0.0,1.29481,0.0,0.0016158972872961745,10,0,2929.6000000000076,-503.9999999999978,769.599999999997
2025-03-12 09:00:00,37799.851200000085,37563.05120000006,LONG,1.2931300000000001,0.0,1.6,0.0014039525813356118,10,10,2929.6000000000076,-503.9999999999978,0.0
2025-03-13 01:00:00,38279.84960000007,38279.84960000007,NONE,0.0,1.2965900000000001,0.0,0.001596766144382969,10,0,2929.6000000000076,-503.9999999999978,479.99999999998266
2025-03-13 22:00:00,38279.84800000006,38156.648000000074,LONG,1.29519,0.0,1.6,0.001743188292261811,10,10,2929.6000000000076,-503.9999999999978,0.0
